x_1,x_2,y
0.4118085367844345,1.1055248700792604,0.0
1.2747455394345102,6.303314014989772,0.0
0.1154882836568038,3.26425138391808,0.0
-0.48630624394666944,0.2794869705408208,0.0
0.25762504289013644,1.2123885873245193,0.0
-1.526077541033939,0.7633530652985576,0.0
0.5672746857525042,2.624183966583607,0.0
0.2630940810409974,0.658811808070385,0.0
0.27577150316162824,0.5415765770773965,0.0
-0.3901700536157571,1.4036505143301266,0.0
0.5062627820831452,1.9667875773322026,0.0
1.9157746756916108,2.7282587756051764,0.0
-0.18566531025941124,1.4514580678587752,0.0
0.3884804878687368,1.1540883712831624,0.0
-0.9602264142985981,0.36220418104055035,0.0
-0.7014600712713408,1.5411095233537435,0.0
0.20208907771357998,1.0210086301275545,0.0
1.0554578380499218,2.6099694733549383,0.0
0.05371183271360663,0.8834254947191625,0.0
-0.029859479227473784,0.44621879420972876,0.0
1.1056568878286752,3.2039992647137945,0.0
-0.878913733070898,0.16758312905198466,0.0
-0.030922226848512313,0.5703888706515075,0.0
2.028597143614875,9.808651569306491,0.0
0.4673340398852985,0.5844150299178449,0.0
1.3219885202703654,1.6509245166599786,0.0
-0.7672273006117356,0.653539848864347,0.0
1.4679682008661765,6.0727523869527955,0.0
1.416161309250912,5.2306492634783455,0.0
-0.05931962380893874,0.7941029034833867,0.0
-0.6484654186737508,0.39750336382821966,0.0
-0.3621621419180472,2.2188943837313286,0.0
-1.3565968942058684,0.3576355378380177,0.0
-1.3779733259358546,1.127342417678075,0.0
0.578520790681731,2.1939433582015577,0.0
-0.38226460273699525,1.8565837434849077,0.0
-0.4576555422412082,0.3322377898356419,0.0
-0.43225274665779234,0.6711303931014625,0.0
1.2087060659625877,2.134977842957525,0.0
0.6517867107173381,3.1321190501884475,0.0
0.9477123079211469,1.73245663973084,0.0
2.358036400187051,12.011556267266405,0.0
1.6601204598477763,3.9560639768860053,0.0
0.4899404644904653,6.485360747166966,0.0
2.332526287905517,4.961042726095524,0.0
0.06648956816553014,1.1061382134472166,0.0
1.3656839665883778,1.5522499213384833,0.0
0.4223377043079012,2.750979268606608,0.0
-2.224518138745693,0.07377274782734353,0.0
1.1279572432843703,2.5466947097516095,0.0
1.3549199057690355,0.5485082362483887,0.0
-1.0326084821056671,0.5397515580290307,0.0
-0.00895027483491262,1.4326858492775383,0.0
0.06786644752732335,0.45175306425718564,0.0
0.07181184515330813,0.576952024554336,0.0
-1.0929675758127877,0.4704895017191207,0.0
-0.12697576141414701,2.3540926169701075,0.0
0.7193981684565891,3.572286475361194,0.0
-0.49443511851278754,0.3354222289196511,0.0
-0.8148723917734024,1.4758914950943913,0.0
0.3268932017200851,3.052838418809712,0.0
0.5467057035785869,0.36665670859299904,0.0
0.021402265230929085,0.8938784074110471,0.0
0.3406779750511225,0.9725247530459696,0.0
-0.5805126784606698,1.2258382867032045,0.0
1.1179802666591252,3.790979117887049,0.0
0.8111693438940837,2.236652690779348,0.0
0.8058027859818611,2.9137649285243614,0.0
0.39655817664404436,2.098613191707696,0.0
0.30424375959315997,3.1462596560376404,0.0
-0.8317742814776665,0.9201029627848489,0.0
0.37024030311829953,1.1924956012812895,0.0
0.5315157054894023,4.205139158499356,0.0
-0.2523100896474766,1.0560957031982974,0.0
2.265254995419819,2.228059173587887,0.0
-0.3108149315510389,1.194491288119832,0.0
-0.35005974365172177,2.0089059954418054,0.0
1.0701735112614608,1.4276717927071643,0.0
-0.0804297852940804,0.7606962048700896,0.0
1.0289944105477,1.822659160258673,0.0
1.9814772012690525,5.238845170487964,0.0
0.672510516432433,3.927219011736948,0.0
-0.19282520475809006,1.0014987534322157,0.0
0.564766697239834,1.4222385075317305,0.0
1.6356836646773294,3.9519833120948937,0.0
-0.6006725995750857,2.0201561304502023,0.0
1.3481745986368976,0.7482748341487795,0.0
1.3976109886960364,4.361377933572328,0.0
-0.30302345394359376,1.7964434000021234,0.0
-0.6910501209016329,0.2485689437942962,0.0
0.5668994696006804,3.8961693203451437,0.0
1.5228258505007017,1.5514958186040306,0.0
0.18661220935456196,1.998886494832303,0.0
0.6880408767298268,0.9489719761349718,0.0
0.9305941335738216,2.986890271669469,0.0
0.7795155693481963,0.8154464319940151,0.0
0.718726559519151,2.2154418015790434,0.0
-0.2376842141589003,1.633076475128481,0.0
-0.3617769705812903,1.5061977406440772,0.0
-0.3803722807614879,1.4604243085517783,0.0
0.8002977029807785,1.0088833062106315,0.0
0.3802580213634791,2.9160468373717765,0.0
-1.2838833613705343,1.2630046313608811,0.0
0.6563781991742332,0.6215018899466483,0.0
-0.44634154979819907,0.3799782759732375,0.0
-1.1724025925118147,0.41577755658695337,0.0
2.539049565842528,13.836346108481628,0.0
-0.14988613364635794,0.507410978276453,0.0
-0.5169228010345439,0.36548724748514994,0.0
-0.34871881965269624,1.0076322299406384,0.0
2.0280586244597316,6.916917778055662,0.0
0.6230088385531649,0.5237446505054023,0.0
-0.17414737915807954,2.291815067550839,0.0
-0.5242099456954077,4.887156592595101,0.0
-0.6045051895141627,0.3013404854064785,0.0
0.01700243439252397,1.0696322959614573,0.0
1.0063813144910625,4.774790967199011,0.0
-0.31351476468207184,0.8706285176357881,0.0
-1.0579852908423457,0.4870070874678999,0.0
0.4695544364115744,2.131538085935731,0.0
-0.5294867976680975,1.0970125295571649,0.0
0.13997692053308197,1.084412134866556,0.0
1.1693935047822088,2.997558147495867,0.0
1.2740314804007453,3.498059441787613,0.0
0.93657564414637,3.379347820643296,0.0
0.42667539083576445,0.6530437495211548,0.0
1.0326064287744228,1.3999693025998556,0.0
0.12181028801279309,0.799646964722384,0.0
0.0590146147018461,3.5355137000255823,0.0
